Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub-Category,Region,State,City,Sales,Profit,Quantity,Discount,Ship Mode,Salesperson,Payment Method
ORD-106682,05/14/2025,2025-05-19,JS-60196,Jeremy Scott,Consumer,TEC-MA-9261,Lenovo Standard Machine,Tech,Machines,Central,Illinois,Chicago,398.5,63.92,1,0.2,second class,William Harrison,Bank Transfer
ORD-102792,12-05-2025,2025-12-06,RV-31643,Rebecca Valencia,Corporate,OFF-PA-9796,Boston Executive Paper,Office Supplies,Paper,CENTRAL,Ohio,cleveland,346.41,31.54,5,0.4,Same Day,Maria Henry, Cash
ORD-107920,16/11/2022,N/A,IA-94080,Isaiah Avila,Home Office,FUR-FU-2745,Sauder Wireless Furnishing,Furniture,Furnishings,west,Oregon,Portland,712.26,227.44,6,0.0,standard class,Katherine Stark, PayPal
ORD-105711,"Sep 15, 2025",09-20-2025,LB-94012,Lisa Barnes,Corporate,FUR-BO-6567,Novimex Compact Bookcase,Furniture,Bookcases, South,Florida,Orlando,$820.51,-25.85,3,0.2,Second Class,Connie Turner, PayPal
ORD-106883,30/05/2023,06/03/2023,DM-89276,David Martinez,Consumer,OFF-ST-5873,Acme Classic Storage,Offce Supplies,Storage,South , Florida,Tampa,927.7,175.6,11,0.5,Standard Class,Jennifer Hernandez,Gift  Card
ORD-107759,25/08/2022,2022-08-29,VB-64921,Victor Brown, Home Office,OFF-BI-8231,Acme Pro Binder,Office Supplies,Binders,South ,florida,Miami,115.1,5.66,7,0.4,Standard Class,Emma Butler,Credit Card
ORD-104141,09-05-2024,NULL,DS-49651,Daniel Salinas,HOME OFFICE,OFF-AR-4743,Fellowes Ergonomic Art,Office Supplies,Art,Central,ohio,Columbus,$887.83,65.97,11,0.2,Same Day,Travis Hobbs,
ORD-111878,12-11-2023,2023-12-17,TD-23356,Tamara Davis,Home Office,FUR-CH-8532,Global Deluxe Chair,Furniture,Chairs,West,California,Los Angeles,832.20,141.48,2,0.5,Standard Class,Suzanne Wood,Bank Transfer
ORD-110433,2024-12-22,12/27/2024,HF-90120,Heather Fields,consumer,TEC-PH-3390,Canon Pro Phone,TECHNOLOGY,Phones,West ,Oregeon,Eugene,121321.84,47545.65,5,0.3,Standard Class,RYAN LANDRY,Bank Transfer
ORD-111385,01/03/2022,03/04/2022,CS-95426,charles schultz,consumer,TEC-MA-2526,Apple Pro Machine,Technology,Machines,SOUTH,FLORIDA,Orlando,"9,255.60",206.67,8,0.0,Same day ,Nathaniel Lee,Debit Card
ORD-103656,08/04/2025,"Apr 09, 2025",VL-22833,Victoria Larson,Consumer,OFF-EN-1485,Acme Wireless Envelope,Office Supplies ,Envelopes,WEST,Oregon,Portland,$682.44,65.86,10,0.4, Second Class,Felicia Krueger,Credit Card
ORD-107115,12/30/2023,01-06-2024,JB-69682,Jamie Baird,corporate,TEC-AC-9312,Apple Wireless Accessorie,Technology,Accessories,west,Oregeon,Portland,4194.43,1129.64,4,0.1,Standard Class,Travis Hobbs, Cash
ORD-108015,10-27-2025,"Oct 27, 2025",WB-50687,William Barrett,Consumer,TEC-AC-9734,Logitech Ergonomic Accessorie,technology,Accessories,WEST,Washington,Seattle,2516.2,-265.08,4,0.3,Standard Class,Maria Henry,PayPal
ORD-108235,05/07/2022,2021-12-01,AR-91070,Anthony Rodriguez, Corporate,OFF-ST-6077,Xerox Executive Storage,Office Supplies,Storage,SOUTH,Georgia,Savannah,"1,863.77",614.25,8,0.15,Standard Class,Tammy Boone,Cash
ORD-111291,04-07-2024,"Apr 12, 2024",HE-21970,Hannah Everett,Consumer,FUR-TA-6374,Global Deluxe Table, Furniture,Tables,East,New Jersey,Newark,"5,624.42",656.98,8,0.15,Second Class,Kristin Mendoza,debit card
ORD-104335,22/02/2025,,AH-88047,Ashley Hall,Corporate,TEC-CO-7367,Samsung Heavy-Duty Copier,Technology,Copiers,west, Washington,Seattle,3099.1,16.72,3,0.3,Same Day,kyle chambers,PayPal
ORD-103737,"Mar 12, 2025",2025-03-15,AL-11504,ANGELA LOPEZ,Home Office,OFF-FA-2734,Avery Adjustable Fastener,Office Supplies,Fasteners,East,New Jersey,Newark,633.31,100.33,6,0.2,Frist Class,Kyle Chambers,Debit Card
ORD-101700,09/16/2022,09/23/2022,TR-14852,Tanya Russell,CONSUMER,TEC-CO-4531,Epson Compact Copier,Tech,Copiers,Central,Texas,Austin,1511.35,-171.58,5,0.0,SAME DAY,Joseph Howard,Debit  Card
ORD-104403,"Jul 18, 2025",07/19/2025,AL-45400,Angela Lin,Home Office,TEC-AC-7653,Lenovo Premium Accessorie,Technology,Accessories, East,New York,Buffalo,602.9,96.47,5,0.4,Second Class,Jennifer Hernandez,Debit Card
ORD-104586,2023-06-25,25/06/2023,VB-64921,Victor Brown,Home Office,FUR-BO-5295, Novimex Pro Bookcase,Furniture,Bookcases,EAST,New York,Albany,$271.36,-11.5,1,0.5,Second Class,William David DDS, Gift Card
ORD-109616,06/05/2025,08/05/2025,EO-74942,Emma Owens,Corporate,OFF-LA-7825,Newell Premium Label,Office Supplies,Labels,East,New York,Albany,"1,779.76",-185.06,8,0.0,FIRST CLASS,David Robinson,Credit Card 
ORD-106087,04-30-2024,03/05/2024,PC-13552,NULL,Consumer,TEC-AC-7653,Lenovo Premium Accessorie,Tech,Accessories,East,Pennsylvania,Philadelphia,"$1,547.47",-307.47,11,0.3,First Class,Samuel Turner, Gift Card
ORD-101851,12/04/2025,N/A,DM-89276,David Martinez,Consumer,TEC-CO-8498,Logitech Executive Computer,Technology,Computers,Central,texas,Houston,1039.9,128.75,2,0.0, Standard Class,Suzanne Wood,Bank Transfr
ORD-111820,"Jan 30, 2024",30/01/2024,MW-30181,,Corporate,OFF-AR-9047,Boston Compact Art,Office Supplies,Art,East ,New York,Albany,$114.02,-4.16,8,0.3,SECOND CLASS,Robert Dennis,NULL
ORD-108906,"Sep 21, 2023",2019-06-15,BL-42914,Brian Lee,Consumer,TEC-CO-4770, Epson Portable Computer,TECHNOLOGY,Computers,Central,OHIO, Cleveland,8868.6,200.52,5,0.15, Same Day,Suzanne Wood,Debit Card
ORD-100388,28/01/2024,02/02/2024,AL-79615,Alyssa Long,Consumer,FUR-BO-2083, Global Heavy-Duty Bookcase,Furniture,Bookcases,South ,Georgia,Atlanta,828.2,-44.86,3,0.1,Same Day,Kristin Mendoza,Gift Card
ORD-112031,02-23-2023,2023-02-28,NA-12560,Nichole Alvarez,Home Office ,FUR-CH-2698,Sauder Premium Chair,Furniture ,Chairs,West,Califronia,Los Angeles,5627.9,-583.59,8,0.0,Standard Class,Samuel Turner,CASH
ORD-112034,14/09/2022,2022-09-20,JC-59674,JAKE CAMPBELL,Corporate,TEC-AC-3230,Epson Classic Accessorie ,Tech,Accessories,East,New York,Albany,"6,367.03",375.59,7,0.4,Same day ,Jennifer Hernandez,Bank Transfr
ORD-104711,27/06/2022,07/01/2022,CS-22097,Christopher Smith,Home Office,FUR-BO-7765,Global Standard Bookcase,Furniture,Bookcases,WEST,Washingtion,Spokane,1267.66,-27.36,2,0.0,Standrad Class,Samuel Turner,PayPal
ORD-110704,"Oct 15, 2024",10/17/2024,CW-70910,Carrie Wright, Home Office,TEC-CO-8498,Logitech Executive Computer,TECHNOLOGY,Computers,South,Florida,Miami,4159.6,3.62,8,0.0,Standard Class,Maria Henry,credit card
ORD-104035,2023-02-07,02-12-2023,RM-67912,Rodney Morales,Home Office,TEC-AC-7523,Samsung Deluxe Accessorie, Technology,Accessories,East,New Jersey,Jersey City,"20,579.77",3467.5,10,0.15,Standard Class,Justin Walker,Cash 
ORD-101833,07/06/2024,"Jul 07, 2024",KR-45954,Kelsey Rodriguez,Consumer ,FUR-FU-3588,Hon Executive Furnishing,Furniture,Furnishings,West,Oregeon,Eugene,419.51,89.77,2,0.5,Same day ,Nathaniel Lee,Pay Pal
ORD-101051,2024-03-02,07/03/2024,SW-47606,Stephanie Williams,Consumer,TEC-CO-1981,Epson Ergonomic Computer,Technology,Computers, East,New York,Albany,4103.99,1185.54,11,0.0,FIRST CLASS, David Robinson,CASH
ORD-106703,2024-04-06,04/09/2024,JK-19681,Janet Kane DVM,Corporate,TEC-AC-7653,Lenovo Premium Accessorie,Technology ,Accessories,west,Oregon,Eugene,1607.76,41.16,8,0.0,Second Class,Felicia Krueger,Credit Card
ORD-106514,"Jan 05, 2023",N/A,RA-71433,Robert Arnold,Home Office,FUR-FU-1436,DMI Compact Furnishing,Furniture ,Furnishings,West,california,Los Angeles,3043.4,941.28,11,0.5,Second Class,William Harrison,DEBIT CARD
ORD-105353,01/16/2023,17/01/2023,CL-64377,Charles Lester,Corporate,TEC-PH-4839,Epson Ergonomic Phone,TECHNOLOGY,Phones, West,California,San Francisco,"20,421.50",1981.33,12,0.1,standard class,Samuel Turner,Credit  Card
ORD-108285,2022-10-14,21/10/2022,KM-88193,Kathleen Moran, Corporate,TEC-AC-7523,Samsung Deluxe Accessorie, Technology,Accessories,South,Georgia,Savannah,"16,948.05",1291.93,7,0.0,Secnod Class,Nathaniel Lee,PAYPAL
ORD-111847,07-19-2024,07-22-2024,HL-66148,Hannah Luna,Home Office,FUR-FU-2041,DMI Executive Furnishing,Furniture ,Furnishings,Central,Ohio,Columbus,4945.27,1503.85,11,0.0,Standrad Class,Kristen Rowe, Debit Card
ORD-110256,"Jan 11, 2024","Jan 14, 2024",PB-47056,Phillip Berry,Home Office ,OFF-ST-6301,3M Ergonomic Storage, Office Supplies,Storage,Central,Ohio,columbus,$466.22,105.59,6,0.2,First Class,Maria Henry,Bank Transfer
ORD-110871,01/09/2025,2025-09-03,CW-70910,Carrie Wright,Home Office,OFF-AR-1372,Acme Deluxe Art,Office Supplies,ART,South,Georgia,Atlanta,"$1,009.90",-124.12,7,0.2,Secnod Class,Pamela Gutierrez,paypal
ORD-100299,2025-04-22,04-22-2025,PP-59797,Patty Perez,Consumer,FUR-CH-4804,Novimex Heavy-Duty Chair,Furniture,Chairs,Central,Illinois,Springfield,1200.55,105.18,3,0.2,Standard Class,Larry Harris,Pay Pal
ORD-100650,"Oct 07, 2024",2024-10-11,MM-26704,Matthew Moore,Consumer,OFF-PA-7868,Avery Classic Paper,Office Supplies,Paper,Central ,Texas,Dallas,"$1,557.36",444.96,10,0.3,First Class,Tammy Boone,Debit Card
ORD-111515,12/11/2022,11/19/2022,PW-38569,Paul Wilson,Corporate ,FUR-FU-1436,DMI Compact Furnishing,Furnture,Furnishings ,Central,Texas,Dallas,940.68,-97.3,2,0.15,First Class,Amber Yang,Credit Card
ORD-102796,01/07/2023,NULL,CH-38361, Courtney Hayes,HOME OFFICE,TEC-PH-3848,Dell Compact Phone,Technology,Phones, Central,Illinois,Springfield,"$1,022.89",115.35,2,0.5, First Class,N/A,Cash
ORD-109376,09-20-2024,"Sep 23, 2024",AP-42591,Angel Perry,Consumer,FUR-BO-9508,bevis ergonomic bookcase,Furnture,Bookcases,South,Florida,Orlando,"$3,117.67",-351.48,12,0.4,SAME DAY,Maria Brown,Bank Transfr
ORD-108663,07/19/2025,"Jul 21, 2025",PC-38534,Paul Castaneda,Consumer,FUR-FU-4893,Hon Compact Furnishing,Furniture,Furnishings,East ,PENNSYLVANIA,Pittsburgh,$149.50,15.04,1,0.5,first class,Nathaniel Lee,bank transfer
ORD-109666,"Mar 29, 2025",03/04/2025,SJ-48566,Sophia Johnson,Consumer,OFF-BI-7756,Acme Deluxe Binder,Offce Supplies,Binders,West,Washington,Seattle,22.63,7.7,2,0.4,same day,Lori Simmons,Bank Transfer
ORD-103794,2024-06-09,10/06/2024,MC-77561,Margaret Coleman,Home Office,OFF-ST-6301, 3M Ergonomic Storage,Office Supplies,Storage,east,Pennsylvania,Philadelphia ,679.91,221.29,7,0.0,Same Day,Kristen Rowe,PayPal
ORD-103138,14/08/2023,"Aug 19, 2023",CW-25525,Curtis Williams,Home Office,OFF-FA-5176,Fellowes Wireless Fastener,Office Supplies,Fasteners,East,New Jersey,Newark,2285.91,554.25,11,0.1,First Class,Robert Dennis,CASH
ORD-100337,"Oct 10, 2025",10-15-2025,DK-38043,Daniel Kane,Consumer,OFF-AR-8037,Fellowes Heavy-Duty Art,Offce Supplies,Art, Central,Illinois,Chicago,159.1,-8.0,3,0.0,Second Class,Felicia Krueger,PayPal
ORD-110105,2024-02-24,02/03/2024,MM-23176,Marie Moody,Consumer,TEC-MA-6053,Lenovo Portable Machine,technology,Machines,Central, Texas,houston,"11,002.75",-294.96,11,0.0, Same Day, Justin Walker,Credit Card
ORD-101896,12/08/2023,"Dec 15, 2020",JJ-23173,Jonathan Jacobson,Corporate,TEC-CO-3267,Canon Heavy-Duty Computer,Tech,computers, South,Florida,Miami,268.9,-22.05,3,0.4, Same Day,larry harris,Credit Card
ORD-109942,"Feb 16, 2024",2024-02-16,MP-35485,Maria Parker,Home Office,TEC-CO-4770,Epson Portable Computer,Technology,Computers,West,California,Los Angeles,"19,510.83",-366.94,11,0.15,Same Day,Nathaniel Lee,Credit Card
ORD-107994,2024-03-06,03/10/2024,JB-26361,Justin Baker,Corporate ,OFF-FA-6179,Acme Classic Fastener,Office Supplies,Fasteners,South,Florida,Tampa,1116.7,286.25,10,0.0,Second Class,Amber Yang,Gift Card
ORD-110438,"Feb 03, 2024",02-08-2024,PM-44993,,Home Office,OFF-FA-3254,Acme Standard Fastener,Office Supplies,Fasteners,South,GEORGIA,Savannah,834.19,-83.66,7,0.0,Same Day,Maria Henry,PayPal
ORD-108701,20/08/2023,"Aug 23, 2023",CR-62581,Crystal Robinson,Corporate,OFF-ST-6620,Xerox Compact Storage,office supplies,Storage,central,ohio,Columbus,852.39,135.42,7,0.0,Second Class,Maria Henry,Pay Pal
ORD-110274,12/17/2025,12-20-2025,JS-83385,Jessica Stephens, Corporate,OFF-ST-3340,Fellowes Standard Storage, Office Supplies,Storage,South,Georgia,Savannah,"$1,380.24",-204.01,10,0.1,FIRST CLASS,Larry Harris,Bank Transfer
ORD-104845,01/28/2023,2023-02-02,AT-89593,Aimee Turner,Home Office,OFF-EN-2768,Fellowes Classic Envelope,Offce Supplies,Envelopes,Central,Ohio,Columbus,20.23,2.01,2,0.5,Same Day,Kyle Chambers,Debit Card
ORD-101628,"Mar 09, 2024",2024-03-11,CS-30861,Charles Shah,Home Office ,FUR-BO-3390,SAUDER ERGONOMIC BOOKCASE,Furniture,Bookcases,West,Oregon,Portland,509.81,-12.95,6,0.1,Standard Class,NATHANIEL LEE, Bank Transfer
ORD-111763,2024-04-17,04/24/2024,NE-82384,Nancy Evans MD,Corporate,TEC-MA-9261,Lenovo Standard Machine ,Technology, Machines,Central,Illinois,Springfield,298.90,-25.4,1,0.4,second class,Tammy Boone,credit card
ORD-109365,18/09/2025,2025-09-20,SS-91351,Susan Serrano,Home Office,OFF-BI-4196,Fellowes Standard Binder, Office Supplies,Binders,central,Illinois,Chicago,"$1,528.20",209.94,12,0.0,Standard Class,Nathaniel Lee,PayPal
ORD-104349,"Sep 12, 2025",2025-09-14,MM-80697,Matthew Mcmillan,Home Office,OFF-LA-5210,Acme Standard Label,Offce Supplies,Labels,Central,Illinois,Chicago,1935.3,226.57,8,0.0,Same Day,Samuel Turner,Gift Card
ORD-109167,08/04/2025,2025-04-11,DS-65724,Dawn Summers,Consumer,OFF-FA-3254,Acme Standard Fastener, Office Supplies,Fasteners,central,Illinois,Springfield,786.52,NULL,11,0.4,Frist Class,Lori Simmons,PayPal
ORD-105704,12-08-2022,N/A,TR-62098,Todd Rosales MD,Home Office ,TEC-CO-8272,Epson Pro Copier,technology,Copiers,West,california,San Diego,1338.9,436.32,7,0.15,first class,James Webster,Debit  Card
ORD-104206,2023-02-02,"Feb 04, 2023",MP-16572,N/A,HOME OFFICE,OFF-LA-4683,Avery Compact Label,office supplies,Labels,east,new jersey,Jersey City,784.86,233.64,8,0.15,Same Day,Jennifer Hernandez,Bank Transfer
ORD-100161,2024-03-16,2024-03-18,SJ-65108,Shannon James,Home Office,FUR-FU-2044,Sauder Pro Furnishing,Furniture,Furnishings,East,New York,Buffalo,3866.31,989.57,9,0.15,First Class,Renee Melendez,paypal
ORD-105526,"Oct 28, 2023","Nov 04, 2023",DD-40512,Debra Davidson ,Consumer,TEC-CO-7367,Samsung Heavy-Duty Copier,Tech,Copiers,West ,Washington,Seattle,16233.47,2734.91,11,0.0,First Class,Travis Hobbs,DEBIT CARD
ORD-103558,02-18-2023,02-22-2023,MP-18675,Mark Perez,Consumer,TEC-MA-4043,Epson Adjustable Machine, Technology,Machines, West,California,Los Angeles,"10,448.36",3290.01,7,0.1,Same Day,Kristin Mendoza,Credit Card
ORD-112507,09/09/2023,10/09/2023,KW-65057,Kathleen Webster,Corporate,FUR-BO-7730,Novimex Executive Bookcase,Furniture,BOOKCASES,SOUTH,Florida,Miami,"$1,032.27",-102.12,3,0.0,standard class,Andrew Harper,Gift  Card
ORD-105474,2024-04-24,"Apr 26, 2024",MF-54057,Michael Farrell,Home Office ,TEC-MA-2526,Apple Pro Machine, Technology,Machines,West ,California,san diego,"1,156.95",235.82,1,0.0,Same Day,Lori Simmons,paypal
ORD-111762,2024-11-08,11-10-2024,GL-87110,Garrett Lin,HOME OFFICE,OFF-PA-1349, Newell Premium Paper,Office Supplies,Paper,South,Georgia,Savannah,890.0,89.25,4,0.1, Standard Class,Maria Henry,Debit Card
ORD-106534,04/20/2023,22/04/2023,KE-45018,Kelly Edwards,consumer,FUR-BO-3390,Sauder Ergonomic Bookcase,Furnture,Bookcases,West,Oregon,Eugene,240.75,59.93,3,0.15,same day,LORI SIMMONS,Credit Card
ORD-104747,2022-09-05,08/09/2022,RH-82140,Robert Harrison ,Corporate,OFF-FA-1674,Acme Heavy-Duty Fastener,Office Supplies,Fasteners,SOUTH,Florida,Tampa ,$23.89,-0.79,3,0.4,Second Class,Jennifer Hernandez,Gift Card
ORD-102341,13/06/2024,17/06/2024,JD-44718,John Daniel,CONSUMER,OFF-PA-9796,Boston Executive Paper,OFFICE SUPPLIES,Paper, East,Pennsylvania,Pittsburgh,554.3,96.03,6,0.2,STANDARD CLASS,William David DDS,Bank Transfer
ORD-100003,2023-01-04,01-04-2023,LH-32280,Laura Hernandez,Consumer,TEC-PH-4189,Epson Deluxe Phone,technology,Phones,West,Oregon,Portland,2942.9,84.51,8,0.5,Standard Class,Maria Henry,
ORD-103200,02/09/2025,,KS-33509,Kathryn Snyder,Home Office,OFF-BI-7756,Acme Deluxe Binder,Office Supplies,Binders,central,Texas,Dallas,158.4,20.2,12,0.3,Same Day,Robert Jackson,Cash 
ORD-105030,"Apr 28, 2023",2023-04-30,CM-76317,craig morrison,Home Office,OFF-FA-3254,Acme Standard Fastener,Office Supplies,Fasteners,South,Florida,Tampa,71.5,-5.96,1,0.4,Standard Class,David Robinson,Gift Card
ORD-103599,"Nov 16, 2025",2025-11-23,JC-40007,Jeffrey Chandler,Consumer,TEC-AC-3079,Logitech Wireless Accessorie,Technology,Accessories,East,New Yrok,new york city,5465.45,-160.95,5,0.5,Secnod Class,William Harrison,debit card
ORD-102685,26/06/2024,2024-06-28,MH-23396,Margaret Hawkins DDS,CONSUMER,TEC-AC-9312,Apple Wireless Accessorie,technology,Accessories,East,New York,New York City,699.07,119.05,1,0.4,same day,David Robinson,Debit Card
ORD-100296,"Jul 23, 2023","Jul 25, 2023",MS-21846,Matthew Schwartz,Corporate,OFF-EN-3281,3M Heavy-Duty Envelope,Office Supplies ,Envelopes,South,Georgia,Atlanta,174740.34,29872.14,2,0.3,Same Day,Maria Henry,CREDIT CARD
ORD-107539,17/10/2025,"Oct 20, 2025",BP-18326, Brittney Phillips, Corporate,TEC-CO-8546,Canon Premium Copier, Technology,Copiers,West,California,San Francisco,"$2,955.16",984.68,7,0.4,Same day ,Robert Jackson,Cash
ORD-110298,03-30-2023,"Apr 04, 2023",JK-34586,Jessica Khan,Home Office,TEC-PH-8039,Epson Premium Phone,Technology,Phones,South,Georgia,Savannah,"$4,987.56",949.97,4,0.0,Same Day,Kristen Rowe,Debit Card
ORD-102605,"Dec 25, 2023","Dec 27, 2023",DB-23947,Daniel Baker,home office,OFF-AR-7563,3M Premium Art, Office Supplies,ART,Central,Ohio,Cleveland,437.1,-18.58,3,0.1,Same day ,Zachary Mendoza,Debit Card
ORD-111488,"Sep 03, 2023","Sep 10, 2023",RL-49132,Raymond Le,HOME OFFICE,TEC-CO-8692, Lenovo Executive Copier,Technology,Copiers,west,Oregeon,Eugene,7327.62,-655.64,9,0.0, Second Class,Suzanne Wood , Credit Card
ORD-102374,"Jul 16, 2022",07-16-2022,MB-44760,Michelle Brown,Corporate,TEC-CO-2900,HP Adjustable Computer,TECHNOLOGY,Computers,Central,Texas,houston,"9,179.40",-794.43,6,0.0,STANDARD CLASS,Kyle Chambers,GIFT CARD
ORD-111382,04/16/2023,19/04/2023,JJ-51104,Jeffrey Johnson,Consumer,FUR-TA-6277,Bush Standard Table,Furniture,Tables,South, Florida,Orlando,5267.43,860.19,7,0.0,same day,Justin Walker, Cash
ORD-106608,11/08/2023,16/08/2023,ME-64948,Michael Elliott,Home Office,OFF-SU-9189,Avery Executive Supplie, Office Supplies,Supplies,south,FLORIDA,Tampa,519.24,4.43,8,0.5,Second Class,Samuel Turner ,Cash
ORD-100373,11/01/2024,2024-01-11,BW-53228,Bianca Wood,Corporate,TEC-CO-7367,Samsung Heavy-Duty Copier,Technology,Copiers, West, California,Los Angeles,-9297.35,161.34,7,0.1,First Class,Emma Butler,Cash
ORD-100530,03-27-2025,03-27-2025,SR-16582,Shannon Ramsey,Home Office,FUR-CH-7291,Bush Executive Chair,Furniture,Chairs,West ,Oregon,Eugene,410.78,71.66,2,0.4,Standard Class,Renee Melendez,PayPal
ORD-108221,2023-10-05,05/10/2023,RH-82140,Robert Harrison,corporate,OFF-BI-9498,Newell Standard Binder,office supplies,Binders,West,Oregeon,Portland,914.3,304.81,11,0.5,Standard Class,Suzanne Wood,PayPal
ORD-109374,04-02-2022,,BF-37460,Brittany Farmer,HOME OFFICE,TEC-AC-8639,Dell Adjustable Accessorie,Technology,Accessories ,West,California,Los Angeles,"3,279.46",,4,0.1,First Class,Suzanne Wood,CREDIT CARD
ORD-104288,10/16/2025,10/18/2025,CS-95426,Charles Schultz,Consumer,OFF-ST-2943,Newell Wireless Storage,Office Supplies,Storage,South ,florida,Orlando,792.24,-59.53,7,0.15,Same Day,James Webster ,Bank Transfer
ORD-111686,09/02/2025,02-13-2025,AC-43289,Amber Cooper,Corporate,TEC-CO-6123,Samsung Heavy-Duty Computer,Technology,Computers,East,New York,buffalo,4151.7,529.52,10,0.0,first class,Kristin Mendoza,BANK TRANSFER
ORD-101386,2022-04-05,04-09-2022,DT-25157,Desiree Tyler,Corporate,OFF-EN-1430,Acme Portable Envelope,Office Supplies,Envelopes,SOUTH,georgia,Atlanta,"1,252.66",415.91,8,0.1,Second Class,Nathaniel Lee,Cash 
ORD-108802,27/03/2023,04/03/2023,MP-18675,Mark Perez,CONSUMER,OFF-PA-9095,3M Classic Paper, Office Supplies,Paper,East,Pennsylvania,Pittsburgh,1748.5,23.04,12,0.0,First Class,Tammy Boone,Debit Card
ORD-104296,2025-06-07,06-10-2025,SW-75836,Sherry Woods,Home Office,FUR-FU-4977,Global Executive Furnishing,Furniture ,Furnishings,East,Pennsylvania,PITTSBURGH,4308.31,321.87,9,0.1,Standard Class,Suzanne Wood,Debit  Card
ORD-111525,11/17/2025,19/11/2025,MJ-32962,Michelle Jacobs,CORPORATE,OFF-ST-2943,Newell Wireless Storage,office supplies,Storage,West,California,San Francisco,$426.08,41.37,4,0.2,SAME DAY,Renee Melendez,Gift Card
ORD-112761,08/01/2024,08/08/2024,BG-27786,Bryan Gomez, Corporate,TEC-CO-1981,EPSON ERGONOMIC COMPUTER,TECHNOLOGY,Computers,Central,Texas,Austin,373.09,-11.02,1,0.0,First Class,Kyle Chambers,Cash
ORD-101448,02/17/2025,"Feb 23, 2025",RC-18564,Richard Cooper,Corporate,OFF-PA-6427,Fellowes Adjustable Paper,Office Supplies ,Paper, West,Oregon,Portland,102.60,18.75,8,0.5,Frist Class,Maria Henry,N/A
ORD-107205,"Jan 17, 2023","Jan 20, 2023",VL-22833,Victoria Larson,Consumer,TEC-CO-8546,Canon Premium Copier,technology,Copiers, East,New Yrok,Buffalo,"$2,814.44",774.9,8,0.5,Standard Class,Jennifer Hernandez, Debit Card
ORD-102942,23/07/2022,2022-07-29,JT-39451,Julia Torres, Consumer,FUR-TA-1815,Bevis Heavy-Duty Table,Furniture,Tables,South,Georgia,Atlanta,3717.66,-368.09,6,0.0,Second Class,Robert Dennis,Bank Transfer
ORD-108852,"Feb 14, 2025",02/14/2025,OH-62386,,Home Office,FUR-FU-2211,Bevis Adjustable Furnishing, Furniture,Furnishings,South,Florida,Tampa,"$2,557.20",386.25,6,0.0,Second Class,Kyle Chambers,CASH
ORD-102097,10/05/2023,"Oct 10, 2023",JB-47268,Jason Beck,Corporate,OFF-LA-7825,Newell Premium Label,Office Supplies,Labels,West,OREGON,EUGENE,267.0,-6.48,2,0.4,Standard Class,Tammy Boone,Debit Card
ORD-100822,19/10/2023,"Oct 23, 2023",AW-42742,Amber Wright,Consumer,TEC-MA-8060, Apple Executive Machine,Technology,Machines,East,New Jersey,Jersey City,"2,027.67",354.24,3,0.0,SAME DAY,Nathaniel Lee,CREDIT CARD
ORD-111778,11/28/2022,"Dec 04, 2022",JP-71953,Jason Powell, Consumer,TEC-AC-2712,Apple Ergonomic Accessorie,Technology,Accessories,South,Georgia,Atlanta,11054.2,-474.08,8,0.4,Same Day,Kristen Rowe,Credit Card
,,,,,,,,,,,,,,,,,,,
